Date,Close,High,Low,Open,Volume
2020-08-25,121.41948699951172,121.76480505707879,119.69534572328152,121.29547053607867,211495600
2020-08-26,123.07068634033203,123.52786489142996,121.66997034058484,122.73753168290901,163022400
2020-08-27,121.59944152832031,124.006916347084,120.45406109540708,123.67376172285445,155552400
2020-08-28,121.4024658203125,122.99285390087189,121.17873748616431,122.57458499713601,187630000
2020-08-31,125.51947021484375,127.42600320571756,122.56241529710239,124.09931085732387,225702700
2020-09-01,130.519287109375,131.12238232990026,126.96887253695941,129.13802940462026,151948100
2020-09-02,127.81510162353516,134.21558595979664,123.53514962091081,133.83622664521172,200119000
2020-09-03,117.5821304321289,125.32496358779086,117.21250032267771,123.44762527133629,257599600
2020-09-04,117.65994262695312,120.32518728542867,107.86467480854796,116.79422439020836,332607200
2020-09-08,109.74203491210938,115.7437026686739,109.6058549976613,110.84120348479703,231366600
2020-09-09,114.11925506591797,115.88960121264321,112.11545871886855,114.06089437114895,176940500
2020-09-10,110.39375305175781,117.21250764939418,109.43076440296137,117.0763277362815,182274400
2020-09-11,108.94440460205078,112.08628667869145,106.99896880558559,111.4442893036586,180860300
2020-09-14,112.21272277832031,112.76717161154352,109.72256765665087,111.59018399790295,140150100
2020-09-15,112.38780975341797,115.58805204226122,110.51046419860256,115.10169316714062,184642000
2020-09-16,109.07084655761719,112.83526719517445,108.98330551595791,112.08627773862457,154679000
2020-09-17,107.32968139648438,109.13893714718215,105.74415401119464,106.72660109375049,178011000
2020-09-18,103.92515563964844,107.85493604325933,103.19561736370885,107.38803570255637,287104900
2020-09-21,107.07677459716797,107.18377414626174,100.28720125318382,101.68791722586771,195713800
2020-09-22,108.75958251953125,109.7809392501185,106.18188610459384,109.60584973691063,183055400
2020-09-23,104.19752502441406,109.05138437794632,103.85706788480732,108.57475477224305,150718700
2020-09-24,105.26750946044922,107.242125181147,102.1353573153781,102.30071754136085,167743300
2020-09-25,109.21673583984375,109.37237422502362,104.73250690899054,105.47177439610158,149981400
2020-09-28,111.82364654541016,112.17382557575709,109.70312127108637,111.8722854078883,137672400
2020-09-29,110.97737884521484,112.16409584063497,110.47156881534237,111.42483559860969,99382200
2020-09-30,112.65044403076172,114.0608892683136,110.52019713326597,110.68555737521241,142675200
2020-10-01,113.60371398925781,114.50834184995564,112.66990578164197,114.430522644009,116120400
2020-10-02,109.9365463256836,112.22243875656639,109.15837665285366,109.81009570192602,144712000
2020-10-05,113.32162475585938,113.46753391146844,110.4521101876222,110.80228919258478,106243800
2020-10-06,110.07276153564453,112.95200563980481,109.18758468115253,112.54345848013615,161498200
2020-10-07,111.94037628173828,112.3975548762922,111.01628983580524,111.49292694400957,96849000
2020-10-08,111.8333511352539,113.22433769308867,111.46371367294667,113.07842855908564,83477200
2020-10-09,113.7788314819336,113.80801183603005,111.78475651117846,112.13493560283545,100506900
2020-10-12,121.006103515625,121.76482226057634,116.02578539059424,116.78450413554557,240226800
2020-10-13,117.7961196899414,121.96907978641414,116.38568190119372,121.8523509831308,262330500
2020-10-14,117.8836669921875,119.67346409750246,116.35650041512618,117.69884824411241,150712000
2020-10-15,117.4167709350586,117.89340060422654,114.92661561063214,115.48106448900049,112559200
2020-10-16,115.77287292480469,118.23385526990404,115.56860307094232,117.97121729976094,115393800
2020-10-19,112.81581115722656,117.1346730450766,112.50454176511802,116.68722375774855,120639300
2020-10-20,114.3040771484375,115.73397358180452,112.4753628325675,113.02981171272529,124423700
2020-10-21,113.6815414428711,115.47133878200704,113.27299429263485,113.4869934138899,89946000
2020-10-22,112.59209442138672,114.81961925340501,111.46373812027767,114.2457118461172,101988000
