Date,Close,High,Low,Open,Volume
2020-08-25,87.88018035888672,89.17433918415122,87.26808226871563,88.5534882580749,13648900
2020-08-26,86.64722442626953,87.67905160403012,86.6122531136531,87.3904949110506,12052400
2020-08-27,89.49788665771484,89.76021826028911,86.5685482286946,86.5685482286946,22163900
2020-08-28,89.8651351928711,90.28486437427493,89.02568350143244,90.18867657585675,13756700
2020-08-31,87.60912322998047,89.34923665273783,87.46046509470119,89.29677299991566,14219400
2020-09-01,87.56537628173828,88.2037128008758,86.60350509257479,87.049466039606,11595600
2020-09-02,88.88578033447266,89.13936574802325,87.0582187924594,87.39924584173144,14475700
2020-09-03,88.60595703125,91.80636604486051,88.00259844475127,90.34607014704197,23281200
2020-09-04,90.52094268798828,91.99873073959118,88.64092452150564,90.98439594630747,26325500
2020-09-08,87.37301635742188,90.56468618197506,86.98827181567279,90.04877584744747,22108600
2020-09-09,88.2037353515625,88.92076751277247,87.05822778970801,88.14252553309468,13434000
2020-09-10,87.2943115234375,89.55908106182746,87.1281677589768,88.6671657750444,15922800
2020-09-11,88.37861633300781,88.63220176614327,87.0844573417251,87.41674492304658,13784300
2020-09-14,89.60281372070312,90.46849726822428,88.64094237108303,88.76336199714181,19017400
2020-09-15,86.8133773803711,89.93509106454988,86.69095775913813,89.83016377284677,23683000
2020-09-16,87.18064880371094,88.43108369047879,86.35868932435562,86.94455569199728,19270600
2020-09-17,86.18377685546875,86.86583085716956,85.44051305031707,86.30619646237052,18290100
2020-09-18,86.00016021728516,86.99700954802684,85.20443265424748,85.59792335324633,20121600
2020-09-21,83.3418960571289,83.98897886557268,82.03899761763117,83.24570825239725,28378800
2020-09-22,82.43247985839844,83.64794320496173,81.90782340465606,83.03583844945499,19257000
2020-09-23,81.0946044921875,83.37686642982244,81.0246551898937,82.87844179237165,19952700
2020-09-24,81.02467346191406,82.45873788855233,79.90539764500852,80.72736384248546,18366500
2020-09-25,81.7329330444336,81.95154043711845,80.33384706552414,80.49124465511197,13293100
2020-09-28,84.08515930175781,84.75846720450667,82.50243708074179,83.1232813387325,20894100
2020-09-29,83.3768539428711,83.97146628721357,82.4849387620413,83.97146628721357,12848200
2020-09-30,84.18134307861328,84.9945629548275,83.2981738976409,83.37686936725724,16400600
2020-10-01,84.7934341430664,85.49297377704583,83.97146823498838,84.92459990924004,15778700
2020-10-02,85.59790802001953,86.21000603578747,83.14950261421171,83.28941454431182,15149600
2020-10-05,87.4071273803711,87.59246074624937,86.07448453055224,86.77169484977472,13871900
2020-10-06,86.50694274902344,89.0133707128966,86.05685024630864,88.31616028327318,19220400
2020-10-07,88.01611328125,88.56328623453761,87.08061209239736,87.33655065224447,16358500
2020-10-08,89.82530975341797,89.94886535069921,88.16612978044479,88.70448205428809,15659000
2020-10-09,89.31343841552734,90.11655658237153,88.35146881342217,90.01947621641729,13689100
2020-10-12,90.40779113769531,90.9020135225876,89.00454296162616,89.22517891677806,16058000
2020-10-13,88.94275665283203,91.09616552370905,88.4838368726698,90.90200482443005,21697300
2020-10-14,88.44853973388672,89.95768880718214,88.34263205508056,89.16339804932277,15204100
2020-10-15,89.77235412597656,89.82530459797947,87.40713653290995,87.46008700491285,17171200
2020-10-16,89.5870132446289,90.31069881230549,88.8898029107385,89.49876022091695,13275000
2020-10-19,88.07786560058594,89.90473082442192,87.86605026066712,89.6664402503318,11725700
2020-10-20,88.5809326171875,89.81648867592418,88.3602966448023,88.5279754051877,11257100
2020-10-21,87.69837951660156,89.12809615819678,87.66307695673473,88.57209599016251,10730500
2020-10-22,90.79611206054688,91.11382839639427,87.64543067445645,87.65425799858428,14837200
2020-10-23,91.61686706542969,92.18169454238132,90.84023096793983,91.34328065001472,15087600
2020-10-26,89.34873962402344,90.63725286782451,88.47502307695959,90.59312971423515,12410700
2020-10-27,87.66307830810547,89.06631973475093,87.51304747631474,88.7044802737689,10391700
2020-10-28,85.20079040527344,86.75406958177786,84.7859936876891,86.04803175610974,16389500
