Date,Close,High,Low,Open,Volume
2020-08-25,200.78408813476562,200.88056372338363,198.31407456400277,199.90607636092147,5828300
2020-08-26,202.86814880371094,203.3891729486199,200.01221803868384,200.78409639114022,7035200
2020-08-27,203.611083984375,204.7206489997427,201.7006964626924,203.78476360763074,8619600
2020-08-28,208.12660217285156,208.5607792295981,203.79444530509323,204.54702279608264,7349800
2020-08-31,204.53733825683594,208.36777111460194,204.12244757290148,207.96252357313853,9326900
2020-09-01,205.8495635986328,206.37057310937405,203.69794993459064,204.7496415449724,5642900
2020-09-02,208.86949157714844,209.7089161359228,206.25477174819483,206.6021162878087,9863800
2020-09-03,201.6138916015625,207.37399910498706,199.80962256862648,207.37399910498706,11310200
2020-09-04,197.4650421142578,203.09972941111036,193.11358480765495,201.16039762747047,13243600
2020-09-08,193.0846710205078,195.1397944569695,192.20667374000274,193.72147190537737,14186900
2020-09-09,196.8861541748047,199.03775315488085,194.8503318164352,197.16596730707283,7532600
2020-09-10,194.45469665527344,199.72275254814744,193.40301999406128,197.65798651649555,7243000
2020-09-11,193.6249542236328,195.29414552450825,191.91719034952186,194.4933229591859,7439000
2020-09-14,197.77378845214844,199.1535235123078,195.99847840205746,196.20110219104956,11730500
2020-09-15,198.1693878173828,200.89025605216372,197.57118900932048,199.48157677101023,6328600
2020-09-16,197.91848754882812,200.4463745406668,197.7448079441438,199.47188723765234,6135000
2020-09-17,198.0535888671875,198.3526882374884,194.89854395905616,195.71866748346955,7474900
2020-09-18,195.4871063232422,198.48777271754494,194.62839547586196,198.24656163993976,9084100
2020-09-21,190.50851440429688,194.17492588726054,187.85519243565108,192.88203798863142,9656000
2020-09-22,193.50917053222656,193.65390601069964,189.88136126277848,191.1260039324553,7543100
2020-09-23,188.5016326904297,194.02054345483364,187.72976900165511,193.74074507600628,6310600
2020-09-24,188.6463623046875,190.72077166785357,186.34038500867993,188.28935990126234,9865300
2020-09-25,190.31553649902344,191.17424732956715,186.70701354875317,188.16393785123066,5496100
2020-09-28,193.2776336669922,194.6284099128356,192.80485461976852,193.57673306983202,5565300
2020-09-29,192.42855834960938,195.26520307693957,192.361012178789,193.5284803130276,5513500
2020-09-30,192.9398956298828,195.41953756540676,191.89786212839877,193.7889632360596,9157600
2020-10-01,196.2010955810547,197.9860487143509,194.55120533939464,195.10117366073322,7234600
2020-10-02,194.37754821777344,195.69938025924384,192.3899565003326,192.96886899626392,6019700
2020-10-05,196.38442993164062,196.49056340844413,193.98197670945905,195.58362200581857,6090500
2020-10-06,193.4030303955078,197.8895650709309,192.6890550601619,196.9343639464551,5841100
2020-10-07,195.35203552246094,195.66077805693934,192.95922567141707,194.89855750295763,6713400
2020-10-08,195.84410095214844,197.11770255380026,195.12046769367072,196.82824630593788,3955600
2020-10-09,199.37542724609375,199.79996109725428,196.51948161614936,196.8282388614864,5562900
2020-10-12,199.1438751220703,200.6586878728486,198.49743115097516,199.6648993343516,6622700
2020-10-13,197.13697814941406,197.9956889165476,195.89232086076547,196.2300222267968,5621700
