Date,Ticker,Close,High,Low,Open,Volume
2020-08-31,NVDA,13.330560684204102,13.530401512522506,12.994916987240861,13.139440120722352,500840000
2020-08-31,TSLA,166.10667419433594,166.7133331298828,146.70333862304688,148.20333862304688,355123200
2020-08-31,V,204.53733825683594,208.36777111460194,204.12244757290148,207.96252357313853,9326900
2020-09-01,AAPL,130.51925659179688,131.12235167130845,126.96884284952722,129.13799921000313,151948100
2020-09-01,AMZN,174.95599365234375,175.69349670410156,173.35000610351562,174.47900390625,68644000
2020-09-01,BRK-B,218.5500030517578,218.58999633789062,216.6199951171875,216.9199981689453,4134300
2020-09-01,GOOGL,82.2606430053711,82.46640966080443,80.99076272185424,81.12147900053067,22652000
2020-09-01,JPM,87.56538391113281,88.20372048588732,86.60351263816344,87.04947362405031,11595600
2020-09-01,META,293.8280029296875,299.8449803744042,291.1128876119912,293.10197507815417,17295900
2020-09-01,MSFT,217.91226196289062,218.08484351953646,215.18918659263025,216.22471982405065,25725500
2020-09-01,NVDA,13.779716491699219,13.951950004731,13.396364498958052,13.43973451032996,511316000
2020-09-01,TSLA,158.35000610351562,167.49667358398438,156.836669921875,167.3800048828125,269523300
2020-09-01,V,205.84954833984375,206.37055781196466,203.69793483529196,204.74962636771608,5642900
2020-09-02,AAPL,127.81510925292969,134.21559397124165,123.53515699483128,133.83623463401244,200119000
2020-09-02,AMZN,176.57249450683594,177.6125030517578,174.33450317382812,177.35000610351562,78630000
2020-09-02,BRK-B,221.67999267578125,222.08999633789062,218.1300048828125,218.1300048828125,5493900
2020-09-02,GOOGL,85.35758209228516,85.79048692020802,82.51463157856575,82.90329945155932,49522000
2020-09-02,JPM,88.88578033447266,89.13936574802325,87.0582187924594,87.39924584173144,14475700
2020-09-02,META,300.8495178222656,301.94352213910605,291.45106619945614,297.2492739031753,24341400
2020-09-02,MSFT,222.11190795898438,223.2720931821289,217.9889702596058,218.583437352341,34080800
2020-09-02,NVDA,14.3036470413208,14.682761202243139,13.858479972111429,14.659829188797334,874012000
2020-09-02,TSLA,149.1233367919922,159.67999267578125,135.0399932861328,159.663330078125,288528300
2020-09-02,V,208.8695068359375,209.70893145603534,206.2547868159677,206.60213138095654,9863800
2020-09-03,AAPL,117.58210754394531,125.32493919241067,117.21247750644518,123.44760124139313,257599600
2020-09-03,AMZN,168.39999389648438,174.42050170898438,165.14999389648438,174.25,163222000
2020-09-03,BRK-B,218.14999389648438,223.24000549316406,216.42999267578125,222.0,7084700
2020-09-03,GOOGL,80.98977661132812,84.49326290455323,79.90627082574188,84.46940392043874,63726000
2020-09-03,JPM,88.60595703125,91.80636604486051,88.00259844475127,90.34607014704197,23281200
2020-09-03,META,289.5316162109375,295.9762716293363,282.0824920891478,294.37504016280684,32294100
2020-09-03,MSFT,208.35276794433594,219.86825604076049,206.10911995937482,219.82990946115655,58400300
2020-09-03,NVDA,12.976617813110352,13.843021261909675,12.84027611684902,13.787437914884054,945128000
2020-09-03,TSLA,135.6666717529297,143.93333435058594,134.0,135.7433319091797,262788300
2020-09-03,V,201.61386108398438,207.37396771552193,199.80959232415412,207.37396771552193,11310200
2020-09-04,AAPL,117.65994262695312,120.32518728542867,107.86467480854796,116.79422439020836,332607200
2020-09-04,AMZN,164.7310028076172,169.0749969482422,155.55650329589844,165.89999389648438,175636000
2020-09-04,BRK-B,218.32000732421875,221.47999572753906,215.05999755859375,219.9499969482422,6041400
2020-09-04,GOOGL,78.58917236328125,81.26213695367561,76.44005883946305,79.9703845653995,55850000
2020-09-04,JPM,90.52095031738281,91.99873849353841,88.64093199244623,90.98440361476334,26325500
2020-09-04,META,281.1874084472656,287.42318778882435,269.6606482607697,285.6827359596533,30333700
2020-09-04,MSFT,205.42832946777344,209.36910220754496,196.74137421249213,206.2433368604578,59664100
2020-09-04,NVDA,12.584794044494629,13.135643368955469,11.669785221911399,12.745561516123432,1463684000
2020-09-04,TSLA,139.44000244140625,142.6666717529297,124.00666809082031,134.27000427246094,330965700
2020-09-04,V,197.46505737304688,203.0997451053107,193.11359973019225,201.1604131718121,13243600
2020-09-08,AAPL,109.74200439453125,115.74367048212395,109.60582451795271,110.84117266155697,231366600
2020-09-08,AMZN,157.49200439453125,162.54249572753906,156.5,157.1999969482422,121884000
2020-09-08,BRK-B,217.8000030517578,219.19000244140625,215.33999633789062,217.27999877929688,7001200
2020-09-08,GOOGL,75.72584533691406,77.31381773144133,75.37295836929073,75.79542772130176,54032000
2020-09-08,JPM,87.37300872802734,90.56467827388455,86.98826421987407,90.04876798440615,22108600
2020-09-08,META,269.6805114746094,277.77608255499916,267.95001490420884,269.7998518793171,24864000
2020-09-08,MSFT,194.3155517578125,201.38209000793702,193.8744856529957,197.997437643837,52924300
2020-09-08,NVDA,11.877416610717773,12.512514009356568,11.669290364034978,11.699449605747855,795728000
2020-09-08,TSLA,110.06999969482422,122.913330078125,109.95999908447266,118.66666412353516,346397100
2020-09-08,V,193.08465576171875,195.13977903577137,192.20665855059863,193.72145659626423,14186900
2020-09-09,AAPL,114.1192626953125,115.88960896039349,112.11546621430013,114.06090199664179,176940500
2020-09-09,AMZN,163.4304962158203,165.15899658203125,159.25,160.14950561523438,103774000
2020-09-09,BRK-B,219.6300048828125,221.6199951171875,218.52000427246094,218.9499969482422,5417000
2020-09-09,GOOGL,76.90031433105469,77.47138290670897,75.80388541753454,76.98331266428126,39242000
2020-09-09,JPM,88.20372772216797,88.92075982135651,87.05822025939692,88.14251790899465,13434000
2020-09-09,META,272.2265319824219,276.9605702146289,269.8694680167272,274.265334645718,22918800
2020-09-09,MSFT,202.5902099609375,205.9940430172604,198.18920493769474,199.0521565659183,45679000
2020-09-09,NVDA,12.677019119262695,12.770987310832087,12.195212021345103,12.362959524696853,736200000
2020-09-09,TSLA,122.09333038330078,123.0,113.836669921875,118.86666870117188,238397400
2020-09-09,V,196.88613891601562,199.03773772934161,194.8503167154235,197.1659520265981,7532600
2020-09-10,AAPL,110.39373016357422,117.21248334746296,109.43074171443638,117.07630346258478,182274400
2020-09-10,AMZN,158.7554931640625,167.4945068359375,158.52749633789062,165.36099243164062,106614000
2020-09-10,BRK-B,217.8000030517578,220.67999267578125,217.14999389648438,220.5399932861328,3837300
2020-09-10,GOOGL,75.84761047363281,78.2139195980951,75.54691599071744,77.04692255801713,33024000
2020-09-10,JPM,87.29432678222656,89.55909671649158,87.1281829887244,88.66718127380435,15922800
2020-09-10,META,266.6272277832031,277.6368342762263,265.5730138462213,274.00675569314234,24814700
2020-09-10,MSFT,196.91397094726562,205.89817504143133,195.7058561904277,204.61333786515826,35461500
2020-09-10,NVDA,12.274972915649414,13.026222055303444,12.130654717600342,12.95044886850312,698684000
2020-09-10,TSLA,123.77999877929688,132.99667358398438,120.1866683959961,128.73666381835938,254791800
2020-09-10,V,194.4547576904297,199.72281523683338,193.4030806991188,197.65804855709575,7243000
2020-09-11,AAPL,108.94438171386719,112.0862631304283,106.99894632611955,111.444265890273,180860300
2020-09-11,AMZN,155.81100463867188,160.86700439453125,154.19900512695312,160.4344940185547,101880000
2020-09-11,BRK-B,217.92999267578125,219.27000427246094,216.9199981689453,218.0,3437100
2020-09-11,GOOGL,75.33618927001953,76.4763469616179,74.20596650266565,75.95199531103415,30706000
2020-09-11,JPM,88.37861633300781,88.63220176614327,87.0844573417251,87.41674492304658,13784300
2020-09-11,META,265.1553039550781,269.90925238448807,261.2069942655825,268.58649215381655,18913900
2020-09-11,MSFT,195.62913513183594,200.03973759723792,192.95401884082327,198.66860973787706,33620100
2020-09-11,NVDA,12.12816333770752,12.61470553639161,11.86021593774041,12.44820456904525,636928000
2020-09-11,TSLA,124.23999786376953,127.5,120.16666412353516,127.3133316040039,182152500
2020-09-11,V,193.62496948242188,195.29416091483947,191.91720547372907,194.49333828640755,7439000
2020-09-14,AAPL,112.21273040771484,112.76717927863528,109.72257511673861,111.59019158497078,140150100
2020-09-14,AMZN,155.14849853515625,159.3695068359375,154.8000030517578,158.64700317382812,90592000
2020-09-14,BRK-B,219.94000244140625,221.32000732421875,218.3000030517578,219.0,4068800
2020-09-14,GOOGL,74.99175262451172,77.38589499714708,74.80686443810404,76.1259493898354,42660000
2020-09-14,JPM,89.60281372070312,90.46849726822428,88.64094237108303,88.76336199714181,19017400
2020-09-14,META,264.69781494140625,275.130599594454,264.2502884612508,269.4716431871986,24093800
2020-09-14,MSFT,196.9523162841797,200.5862578795132,195.62913263534196,195.83049239384434,30375800
2020-09-14,NVDA,12.8337984085083,13.27522583003535,12.593519084805234,13.041925565935065,1201744000
2020-09-14,TSLA,139.8733367919922,140.0,124.43333435058594,126.98332977294922,249061800
2020-09-14,V,197.7737579345703,199.15349278182902,195.9984481584194,196.20107191614554,11730500
2020-09-15,AAPL,112.3878173828125,115.5880598889027,110.51047170055435,115.10170098076587,184642000
2020-09-15,AMZN,157.80650329589844,158.75100708007812,155.4459991455078,156.80799865722656,80430000
2020-09-15,BRK-B,218.94000244140625,221.57000732421875,218.4499969482422,220.0800018310547,3855800
2020-09-15,GOOGL,76.29840087890625,77.08717306497414,75.65128855538055,75.93906003587539,23042000
2020-09-15,JPM,86.81336212158203,89.93507525707153,86.6909425218662,89.830147983811,23683000
2020-09-15,META,270.9336242675781,273.0221418812901,267.8306222436132,269.1931726887736,18478500
2020-09-15,MSFT,200.1835479736328,201.14237328805027,198.40971528975524,199.838370275222,21823900
2020-09-15,NVDA,12.952197074890137,13.25902759871287,12.789434720287316,13.240333413329962,727556000
2020-09-15,TSLA,149.9199981689453,153.97999572753906,143.56666564941406,145.52000427246094,291894600
2020-09-15,V,198.1693878173828,200.89025605216372,197.57118900932048,199.48157677101023,6328600
2020-09-16,AAPL,109.07083892822266,112.83525930246253,108.98329789268679,112.08626989830371,154679000
2020-09-16,AMZN,153.90499877929688,159.36199951171875,153.70750427246094,158.99949645996094,90244000
2020-09-16,BRK-B,219.58999633789062,222.25999450683594,219.19000244140625,220.27999877929688,5658400
2020-09-16,GOOGL,75.1537857055664,77.25518157623212,75.12893322558484,76.6642279768658,22128000
2020-09-16,JPM,87.18063354492188,88.4310682128324,86.35867420942998,86.9445404745304,19270600
2020-09-16,META,262.0821533203125,270.95349676388497,260.36161208870004,265.8316026144925,29183400
2020-09-16,MSFT,196.60716247558594,201.97657624532405,196.2140405277088,201.94781265211503,26328100
2020-09-16,NVDA,12.477118492126465,13.053641174204953,12.476371143154827,12.918545962260684,556384000
2020-09-16,TSLA,147.25332641601562,152.59666442871094,145.10333251953125,146.6233367919922,216837900
2020-09-16,V,197.9185028076172,200.44638999434667,197.74482318954279,199.47190261620284,6135000
2020-09-17,AAPL,107.32968139648438,109.13893714718215,105.74415401119464,106.72660109375049,178011000
2020-09-17,AMZN,150.43649291992188,151.47149658203125,148.62750244140625,150.46249389648438,128982000
2020-09-17,BRK-B,218.0500030517578,218.67999267578125,216.5,218.4600067138672,6940800
2020-09-17,GOOGL,73.90873718261719,74.48627474112956,72.68706774493143,73.84760327772614,40008000
2020-09-17,JPM,86.18379211425781,86.86584623671588,85.44052817751168,86.30621174283391,18290100
2020-09-17,META,253.42967224121094,260.07321790378904,248.82492933955396,256.8707854788468,31281400
2020-09-17,MSFT,194.55526733398438,195.91679765967976,191.7267353023383,191.81302607786137,34011300
2020-09-17,NVDA,12.426270484924316,12.55214363163374,11.998801159722575,12.096009766771703,792512000
2020-09-17,TSLA,141.14332580566406,145.92999267578125,136.0,138.53334045410156,230337600
2020-09-17,V,198.05355834960938,198.35265767382282,194.89851392763094,195.71863732567357,7474900
2020-09-18,AAPL,103.92516326904297,107.85494396114845,103.19562493954624,107.38804358616923,287104900
2020-09-18,AMZN,147.74549865722656,151.88999938964844,145.27699279785156,151.58700561523438,177852000
2020-09-18,BRK-B,218.2100067138672,221.00999450683594,217.8300018310547,219.0800018310547,11862200
2020-09-18,GOOGL,72.12195587158203,74.31431290168403,71.15426397893309,73.97136844028508,63056000
2020-09-18,JPM,86.00016784667969,86.99701726585559,85.20444021305006,85.59793094695694,20121600
2020-09-18,META,251.15216064453125,257.7857815687826,248.68569611211348,256.99012826731234,28130800
2020-09-18,MSFT,192.13902282714844,195.2647883886692,188.16948622524788,194.44979557058838,55225300
2020-09-18,NVDA,12.152841567993164,12.594767315053113,11.952940911262065,12.556133362816384,698460000
2020-09-18,TSLA,147.38333129882812,150.3333282470703,142.93333435058594,149.31333923339844,259220400
2020-09-18,V,195.4871063232422,198.48777271754494,194.62839547586196,198.24656163993976,9084100
2020-09-21,AAPL,107.07676696777344,107.18376650924331,100.28719410755745,101.68790998043804,195713800
2020-09-21,AMZN,148.02349853515625,148.10000610351562,143.5500030517578,145.3249969482422,122358000
2020-09-21,BRK-B,213.02000427246094,215.4499969482422,208.72999572753906,214.0,8341400
2020-09-21,GOOGL,71.0807113647461,71.5737490373038,69.71589547776034,71.15426772268764,56908000
2020-09-21,JPM,83.34188842773438,83.98897117694203,82.0389901075083,83.24570063180808,28378800
2020-09-21,META,246.79603576660156,248.5862176262349,242.79798065154333,246.189363446824,24709400
2020-09-21,MSFT,194.200439453125,194.36345260348244,188.2940876480227,189.07073367867918,39839700
2020-09-21,NVDA,12.479859352111816,12.48509364683612,11.868939665502111,11.889378611804318,721044000
2020-09-21,TSLA,149.79666137695312,151.89332580566406,135.69000244140625,151.0433349609375,328430400
2020-09-21,V,190.50851440429688,194.17492588726054,187.85519243565108,192.88203798863142,9656000
2020-09-22,AAPL,108.75956726074219,109.78092384803477,106.18187120745131,109.60583435939168,183055400
2020-09-22,AMZN,156.44949340820312,156.69949340820312,150.00999450683594,151.69200134277344,138976000
2020-09-22,BRK-B,214.16000366210938,214.75,211.6999969482422,212.5399932861328,5289400
2020-09-22,GOOGL,72.55585479736328,72.76212201409479,71.04889372299635,72.08368807015958,33950000
2020-09-22,JPM,82.4324951171875,83.64795868874097,81.9078385663278,83.03585381992966,19257000
2020-09-22,META,253.3600616455078,253.92695895974708,246.86569111256276,251.9279159837831,30293100
2020-09-22,MSFT,198.87954711914062,199.53155594788726,193.7594233959086,196.61671876733763,33517100
2020-09-22,NVDA,12.600000381469727,12.610219855729559,12.11919161273688,12.53743795428807,646452000
2020-09-22,TSLA,141.41000366210938,145.9199981689453,139.1999969482422,143.1999969482422,238742400
2020-09-22,V,193.50917053222656,193.65390601069964,189.88136126277848,191.1260039324553,7543100
2020-09-23,AAPL,104.19754028320312,109.05140034753937,103.8570830937395,108.574770672038,150718700
2020-09-23,AMZN,149.9929962158203,156.35000610351562,149.61900329589844,156.02149963378906,113054000
2020-09-23,BRK-B,209.61000061035156,214.8800048828125,209.3800048828125,213.94000244140625,4421200
2020-09-23,GOOGL,70.04939270019531,72.22087140839967,69.71589776358584,72.17166698877166,37726000
2020-09-23,JPM,81.09461212158203,83.37687427393259,81.02466281270739,82.8784495895899,19952700
2020-09-23,META,247.66131591796875,256.58236036812747,246.79605244162212,253.86725988329655,19641300
2020-09-23,MSFT,192.33074951171875,199.5315363576884,191.79380972341724,199.33975960714193,30803800
2020-09-23,NVDA,12.087533950805664,12.688982438524803,12.043167481088513,12.537934295980353,647012000
2020-09-23,TSLA,126.78666687011719,137.38333129882812,125.2933349609375,135.05332946777344,285222600
2020-09-23,V,188.50161743164062,194.02052774930098,187.72975380534672,193.74072939312268,6310600
2020-09-24,AAPL,105.26750946044922,107.242125181147,102.1353573153781,102.30071754136085,167743300
2020-09-24,AMZN,150.989501953125,153.46499633789062,148.25,148.88949584960938,110588000
2020-09-24,BRK-B,208.72000122070312,210.22999572753906,206.5800018310547,209.13999938964844,3962000
2020-09-24,GOOGL,70.7188720703125,71.47086236710574,69.68954572564085,69.71589223307419,34552000
2020-09-24,JPM,81.024658203125,82.45872235969632,79.90538259700455,80.72734863968655,18366500
2020-09-24,META,248.16851806640625,250.86373849449305,244.2798480900234,245.15505150735655,20006800
2020-09-24,MSFT,194.82374572753906,197.10575498266016,190.9980269111035,191.62127223255618,31202500
2020-09-24,NVDA,12.311113357543945,12.531952083428154,11.97811145478811,12.036187875080055,731240000
2020-09-24,TSLA,129.26333618164062,133.1666717529297,117.0999984741211,121.26667022705078,289683300
2020-09-24,V,188.6463623046875,190.72077166785357,186.34038500867993,188.28935990126234,9865300
2020-09-25,AAPL,109.21675872802734,109.37239714582383,104.73252885742939,105.47179649946621,149981400
2020-09-25,AMZN,154.75650024414062,155.07699584960938,149.9499969482422,152.7429962158203,92304000
2020-09-25,BRK-B,210.4499969482422,211.11000061035156,206.82000732421875,207.0,3562400
2020-09-25,GOOGL,71.5240478515625,71.8659912364517,69.96440136049542,70.82772346753602,30326000
2020-09-25,JPM,81.73294067382812,81.95154808691898,80.3338545643204,80.49125216860058,13293100
2020-09-25,META,253.42967224121094,254.35459074146863,245.26446052003635,248.0392311963443,18351300
2020-09-25,MSFT,199.2631072998047,200.43286086089412,194.20049558420504,195.16891862918936,29437300
2020-09-25,NVDA,12.835293769836426,12.845015010133675,12.20917039914584,12.410317541642243,588016000
2020-09-25,TSLA,135.77999877929688,136.2433319091797,130.43333435058594,131.1566619873047,201625500
2020-09-25,V,190.31552124023438,191.17423200192985,186.706998579282,188.16392276494872,5496100
2020-09-28,AAPL,111.82363891601562,112.17381792247089,109.70311378636897,111.87227777517529,137672400
2020-09-28,AMZN,158.70249938964844,158.7519989013672,155.85850524902344,157.4425048828125,84484000
2020-09-28,BRK-B,213.5399932861328,215.47000122070312,212.02000427246094,213.22000122070312,5042800
2020-09-28,GOOGL,72.49819946289062,73.2104272911329,71.8828940164798,73.16072992273372,30784000
2020-09-28,JPM,84.08515167236328,84.75845951402013,82.5024295949542,83.12327379661313,20894100
2020-09-28,META,255.4187774658203,258.1836083563828,253.4296896207805,257.9846874314501,18826300
2020-09-28,MSFT,200.81637573242188,203.81750364143744,199.49319211979287,202.19708652290205,32004900
2020-09-28,NVDA,12.996063232421875,13.012763533486964,12.711914702958431,13.001297527420926,573808000
2020-09-28,TSLA,140.39999389648438,142.69332885742188,138.51666259765625,141.5399932861328,149158800
2020-09-28,V,193.27761840820312,194.6283945474061,192.8048393983042,193.5767177874298,5565300
2020-09-29,AAPL,110.97737121582031,112.16408812965686,110.4715612207209,111.4248279384537,99382200
2020-09-29,AMZN,157.24400329589844,159.41299438476562,156.6269989013672,158.76950073242188,69916000
2020-09-29,BRK-B,210.44000244140625,213.58999633789062,210.24000549316406,213.58999633789062,4036900
2020-09-29,GOOGL,72.86400604248047,73.16121949855047,72.26658348565694,72.75913572682505,31816000
2020-09-29,JPM,83.37688446044922,83.97149702243158,82.48496895316082,83.97149702243158,12848200
2020-09-29,META,260.36163330078125,261.8932089200155,255.49829948675043,256.403337998699,20200200
2020-09-29,MSFT,198.7261505126953,201.4204622220947,198.29468200146903,200.73010675192674,24221900
2020-09-29,NVDA,13.186244010925293,13.402595828975413,12.894618179050966,12.898855058124324,621460000
2020-09-29,TSLA,139.69000244140625,142.8333282470703,137.1999969482422,138.6666717529297,150657900
2020-09-29,V,192.4285430908203,195.26518759321633,192.36099692535606,193.52846496701926,5513500
2020-09-30,AAPL,112.65045166015625,114.06089699323232,110.52020461838681,110.68556487153249,142675200
2020-09-30,AMZN,157.43649291992188,160.6439971923828,156.69949340820312,157.0570068359375,97922000
2020-09-30,BRK-B,212.94000244140625,213.6999969482422,210.75,211.11000061035156,5821800
2020-09-30,GOOGL,72.84313201904297,73.8669903475037,72.35406834665217,72.6115193753347,40924000
2020-09-30,JPM,84.18134307861328,84.9945629548275,83.2981738976409,83.37686936725724,16400600
2020-09-30,META,260.4710388183594,264.6282249958597,258.68087195611713,260.55061932618884,20142500
2020-09-30,MSFT,201.6697235107422,203.25177937534346,198.03576749541497,199.1767719229634,33829100
2020-09-30,NVDA,13.490084648132324,13.58180985065697,13.110970482174041,13.118198658993458,689184000
2020-09-30,TSLA,143.00332641601562,144.64332580566406,140.1566619873047,140.44000244140625,144436800
2020-09-30,V,192.93991088867188,195.41955302030007,191.8978773047779,193.78897856199777,9157600
2020-10-01,AAPL,113.60370635986328,114.50833415980816,112.66989821496011,114.4305149590877,116120400
2020-10-01,AMZN,161.06300354003906,161.1999969482422,158.60000610351562,160.39999389648438,99438000
2020-10-01,BRK-B,212.02000427246094,214.38999938964844,210.6199951171875,214.3000030517578,4758500
2020-10-01,GOOGL,73.95149993896484,74.30786800264626,73.39980820045655,73.74076575327607,32884000
2020-10-01,JPM,84.79344177246094,85.49298146938231,83.9714757904255,84.92460755043638,15778700
2020-10-01,META,265.17529296875,266.86599969450043,263.3552603053203,263.90227776009453,20009800
2020-10-01,MSFT,203.71205139160156,205.17905308654628,202.6189910182993,204.69964038543978,27158400
2020-10-01,NVDA,13.573833465576172,13.721640269355907,13.420542299237164,13.716905157437534,525004000
2020-10-01,TSLA,149.3866729736328,149.6266632080078,144.80667114257812,146.9199981689453,152224500
2020-10-01,V,196.20111083984375,197.98606411195786,194.5512204698698,195.1011888339801,7234600
2020-10-02,AAPL,109.93656158447266,112.22245433262894,109.15839180363562,109.81011094316419,144712000
2020-10-02,AMZN,156.25,159.7899932861328,156.14999389648438,157.68150329589844,112262000
2020-10-02,BRK-B,211.17999267578125,213.67999267578125,209.52999877929688,209.83999633789062,4420000
2020-10-02,GOOGL,72.34611511230469,73.51063227599069,71.93607578016741,72.54641379359045,31222000
2020-10-02,JPM,85.59793090820312,86.2100290876411,83.14952484771165,83.28943681522307,15149600
2020-10-02,META,258.521728515625,263.7032934300981,257.76586548395323,259.7847882675934,16367600
2020-10-02,MSFT,197.70021057128906,202.30257539421504,197.07696528611893,199.43568219566714,33154800
2020-10-02,NVDA,13.023232460021973,13.479116270992375,13.012015569976656,13.185496560011263,552496000
2020-10-02,TSLA,138.3633270263672,146.3766632080078,138.3333282470703,140.4633331298828,214290000
2020-10-02,V,194.3775634765625,195.69939562179772,192.38997160309415,192.96888414447056,6019700
2020-10-05,AAPL,113.32161712646484,113.46752627225055,110.45210275141814,110.80228173280487,106243800
2020-10-05,AMZN,159.9600067138672,160.12649536132812,157.04249572753906,157.29200744628906,75506000
2020-10-05,BRK-B,212.36000061035156,213.89999389648438,212.0500030517578,213.08999633789062,3648500
2020-10-05,GOOGL,73.69950866699219,73.7924495083504,72.569285847998,72.69652113934576,21602000
2020-10-05,JPM,87.40715026855469,87.59248368296385,86.07450706977376,86.77171757156574,13871900
2020-10-05,META,263.2060546875,263.42485557419246,259.4168446028827,260.7694401800014,12822300
2020-10-05,MSFT,201.7176971435547,201.74646073579936,198.45768192751362,198.68780529598595,21331600
2020-10-05,NVDA,13.601749420166016,13.60349418526371,13.183253011392654,13.196463783200482,479820000
2020-10-05,TSLA,141.89332580566406,144.54666137695312,139.77667236328125,141.11666870117188,134168400
2020-10-05,V,196.38438415527344,196.49051760733772,193.98193149309338,195.58357641611627,6090500
2020-10-06,AAPL,110.0727310180664,112.95197432395875,109.18755440898893,112.54342727755945,161498200
2020-10-06,AMZN,154.9980010986328,159.10000610351562,154.5,158.25,101738000
2020-10-06,BRK-B,210.25999450683594,213.47999572753906,209.64999389648438,212.64999389648438,5313600
2020-10-06,GOOGL,72.11848449707031,73.78349431407878,71.81977698078659,73.33518656253435,26096000
2020-10-06,JPM,86.5069351196289,89.01336286245014,86.05684265660959,88.3161524943165,19220400
2020-10-06,META,257.2487487792969,264.2403917248236,256.83102695440925,260.35172113192414,18696900
