date,close,high,low,open,volume,symbol,Ticker
2021-12-09,334.6000061035156,354.163330078125,334.1199951171875,353.5466613769531,59438400,TOP10,TSLA
2021-12-09,205.52044677734375,206.30795356863663,201.4176200647083,202.7301412736007,10176800,TOP10,V
2021-12-10,175.9333038330078,176.1097841405235,171.26659124422935,171.776404959566,115402700,TOP10,AAPL
2021-12-10,172.21200561523438,175.927001953125,170.5,175.41700744628906,60690000,TOP10,AMZN
2021-12-10,288.2300109863281,288.5,284.2300109863281,285.489990234375,4109800,TOP10,BRK-B
2021-12-10,147.11917114257812,148.08935056801965,145.82940569875012,147.81350854949207,24458000,TOP10,GOOGL
2021-12-10,144.59017944335938,146.2910180407307,143.96592983600644,145.94723900552705,10405400,TOP10,JPM
2021-12-10,327.9508056640625,333.20199551569453,324.58924289084996,330.745471208429,14528000,TOP10,META
2021-12-10,332.0562438964844,332.5021568730343,324.54344006043186,324.7276272953552,38095700,TOP10,MSFT
2021-12-10,30.142990112304688,31.247973908703475,29.806604111124923,31.09325557728953,488825000,TOP10,NVDA
2021-12-10,339.010009765625,340.32666015625,327.510009765625,336.25,59664300,TOP10,TSLA
2021-12-10,207.4746856689453,208.30109032774365,205.00521836006965,206.01633497820265,8882700,TOP10,V
2021-12-13,172.29600524902344,178.5607789713786,172.09011406463858,177.57056250136455,153237000,TOP10,AAPL
2021-12-13,169.5675048828125,172.10000610351562,169.1300048828125,172.0,62170000,TOP10,AMZN
2021-12-13,290.010009765625,291.5799865722656,285.8399963378906,288.5,4887500,TOP10,BRK-B
2021-12-13,144.95713806152344,147.08785291219033,144.64997451443458,146.90046964910525,27070000,TOP10,GOOGL
2021-12-13,142.8712158203125,144.56301216699688,142.29220434625265,144.3006534166808,12069000,TOP10,JPM
2021-12-13,332.66497802734375,339.22897381049984,327.7917190076466,329.1443144886279,22948700,TOP10,META
2021-12-13,329.0123291015625,333.2679831093611,328.7021159107429,330.2531522812826,28899400,TOP10,MSFT
2021-12-13,28.109703063964844,30.23881905579451,28.064784956866134,30.1939009486958,598344000,TOP10,NVDA
2021-12-13,322.13665771484375,335.0,317.1400146484375,333.6966552734375,78595500,TOP10,TSLA
2021-12-13,205.1607666015625,207.39690715568412,204.1496352110387,206.5510537196459,8844300,TOP10,V
2021-12-14,170.91363525390625,174.25681265308427,168.83518594286804,171.81560410510698,139380400,TOP10,AAPL
2021-12-14,169.0915069580078,169.49899291992188,166.44000244140625,167.5500030517578,55976000,TOP10,AMZN
2021-12-14,295.0299987792969,296.4100036621094,289.6700134277344,289.6700134277344,5992200,TOP10,BRK-B
2021-12-14,143.04908752441406,143.6186696092313,140.37313470832677,143.1097284802912,38446000,TOP10,GOOGL
2021-12-14,143.9659423828125,145.55822077149102,142.31032791611227,142.44602836226602,12563600,TOP10,JPM
2021-12-14,331.9190979003906,333.86842595236345,325.8623287092913,326.26014023075004,20461000,TOP10,META
2021-12-14,318.2907409667969,324.39793935424154,314.19019474595046,323.021387209704,44438700,TOP10,MSFT
2021-12-14,28.285383224487305,28.625761687072913,27.20036333318951,27.64854487263401,667035000,TOP10,NVDA
2021-12-14,319.5033264160156,322.13665771484375,310.0,315.0,70806300,TOP10,TSLA
2021-12-14,204.1496734619141,207.4455458426851,202.6621567577235,204.87884889867857,9832300,TOP10,V
2021-12-15,175.78623962402344,175.98231720834798,168.9332180976385,171.67834915746462,131063300,TOP10,AAPL
2021-12-15,173.31500244140625,173.60000610351562,165.19500732421875,168.59800720214844,75794000,TOP10,AMZN
2021-12-15,294.5799865722656,296.5,292.80999755859375,295.82000732421875,5598200,TOP10,BRK-B
2021-12-15,145.56796264648438,145.8462921678794,140.83335755414558,142.55404070922006,36370000,TOP10,GOOGL
2021-12-15,142.8893585205078,144.61735139015386,142.3555849549292,144.61735139015386,14014200,TOP10,JPM
2021-12-15,339.79583740234375,340.2433639004546,322.2123103516454,330.6758574273119,24681300,TOP10,META
2021-12-15,324.40765380859375,324.93113478361175,314.5683119105372,318.55250653000735,35381100,TOP10,MSFT
2021-12-15,30.403520584106445,30.44444627086693,27.78729427255548,28.348270900950368,698297000,TOP10,NVDA
2021-12-15,325.3299865722656,326.25,309.4166564941406,317.7366638183594,75169200,TOP10,TSLA
2021-12-15,206.4149627685547,206.5899725728015,202.0885251775124,203.58575875330388,10892500,TOP10,V
2021-12-16,168.88421630859375,177.59019978284007,167.4038131560954,175.76664959457935,150185800,TOP10,AAPL
2021-12-16,168.87100219726562,174.16600036621094,168.16050720214844,173.36849975585938,60876000,TOP10,AMZN
2021-12-16,300.1700134277344,301.5799865722656,295.1000061035156,296.8800048828125,6538100,TOP10,BRK-B
2021-12-16,143.58387756347656,146.79660418988783,142.75086080180816,146.29312352006227,33650000,TOP10,GOOGL
2021-12-16,145.1239776611328,146.3996171804305,143.5769234221317,145.1058796652256,19542800,TOP10,JPM
2021-12-16,333.07275390625,342.58059138671905,331.91907931287415,337.13051011068535,22635000,TOP10,META
2021-12-16,314.9560852050781,326.45311271750325,313.1336198644179,325.435231330319,35034800,TOP10,MSFT
2021-12-16,28.335290908813477,31.103240477932836,28.04182772270702,31.095255629077705,707366000,TOP10,NVDA
2021-12-16,308.97332763671875,331.6600036621094,307.2833251953125,331.5,82771500,TOP10,TSLA
2021-12-16,208.417724609375,210.26497746144787,205.73436505276044,209.31217779491317,8548400,TOP10,V
2021-12-17,167.78616333007812,170.07050404048465,166.36458201855805,166.59986915660923,195432700,TOP10,AAPL
2021-12-17,170.0175018310547,170.89849853515625,165.61349487304688,167.7104949951172,85542000,TOP10,AMZN
2021-12-17,293.6600036621094,298.0,292.3500061035156,297.8500061035156,12719500,TOP10,BRK-B
2021-12-17,140.88011169433594,142.97703298617512,140.4576423006261,141.6504854604122,50416000,TOP10,GOOGL
2021-12-17,141.82177734375,144.1921176167835,140.3923395041309,144.13783743884127,28082000,TOP10,JPM
2021-12-17,331.9687805175781,335.27064283709933,328.9453588944443,330.98416152569854,40012600,TOP10,META
2021-12-17,313.8897399902344,314.97548603264545,307.54022163698255,311.05912630586664,47750300,TOP10,MSFT
2021-12-17,27.75036239624023,28.869320837505036,27.709436710244137,27.934027264232306,713758000,TOP10,NVDA
2021-12-17,310.8566589355469,320.2200012207031,303.0133361816406,304.92333984375,100437300,TOP10,TSLA
2021-12-17,205.9969024658203,207.2899752011295,202.02045494576623,206.8913557823651,11578400,TOP10,V
2021-12-20,166.4233856201172,167.2371217897491,164.178269651189,164.98219221796626,107499100,TOP10,AAPL
2021-12-20,167.07899475097656,167.87449645996094,165.60000610351562,166.85000610351562,57372000,TOP10,AMZN
2021-12-20,289.6099853515625,291.5799865722656,287.5899963378906,290.7699890136719,5456200,TOP10,BRK-B
2021-12-20,140.76280212402344,140.92931449075996,138.4904346415464,139.16538762090593,27192000,TOP10,GOOGL
2021-12-20,139.27053833007812,139.95811038682945,137.3706489193033,139.7862139214598,15148000,TOP10,JPM
2021-12-20,323.67431640625,328.1000184413687,320.7702349354595,327.98067803248574,17901800,TOP10,META
2021-12-20,310.1188049316406,312.9203379086466,307.850426764206,310.25450469368167,28326500,TOP10,MSFT
2021-12-20,27.66850852966309,28.09273361260145,27.095554688998547,27.255263089907647,461847000,TOP10,NVDA
2021-12-20,299.9800109863281,307.2300109863281,297.7966613769531,303.5666809082031,56480100,TOP10,TSLA
2021-12-20,202.944091796875,203.94549143908753,201.11628747822192,203.28436473091293,9434400,TOP10,V
2021-12-21,169.5999298095703,169.8058060735795,165.8057598154323,168.1979456623426,91185900,TOP10,AAPL
2021-12-21,170.41700744628906,170.7165069580078,165.6475067138672,167.85049438476562,55956000,TOP10,AMZN
2021-12-21,293.239990234375,295.4100036621094,291.5,292.1400146484375,3929100,TOP10,BRK-B
2021-12-21,142.6171875,143.01132338786985,139.66489204159078,141.20664060647124,28756000,TOP10,GOOGL
2021-12-21,141.21560668945312,142.20173326870747,140.31090036616152,140.60041301588186,11291300,TOP10,JPM
2021-12-21,332.3765869140625,334.16675381191203,321.9835909125194,324.62908135565897,16116800,TOP10,META
2021-12-21,317.2729187011719,317.6994543581608,310.01213871076055,313.39534333476564,24740600,TOP10,MSFT
2021-12-21,29.022037506103516,29.066955609894077,27.351085187419105,28.322314240146227,524385000,TOP10,NVDA
2021-12-21,312.84332275390625,313.1666564941406,295.3733215332031,305.6233215332031,71517900,TOP10,TSLA
2021-12-21,209.3997344970703,210.15807572462143,204.51911634312688,204.76217480926795,6993700,TOP10,V
2021-12-22,172.1979522705078,172.41364208964774,168.7763410121153,169.64889893145047,92135300,TOP10,AAPL
2021-12-22,171.03700256347656,172.0500030517578,168.50050354003906,169.27000427246094,55036000,TOP10,AMZN
2021-12-22,294.4100036621094,294.57000732421875,291.739990234375,292.8599853515625,2445600,TOP10,BRK-B
2021-12-22,145.5421142578125,145.62661418903306,142.21458250209517,142.21458250209517,26322000,TOP10,GOOGL
2021-12-22,141.76747131347656,142.09316612646182,140.44660787533576,140.9080031084306,7273000,TOP10,JPM
2021-12-22,328.64703369140625,332.68487937195124,326.468980189946,331.97873137210485,16764600,TOP10,META
2021-12-22,323.0020446777344,323.3994701251989,315.78004861655177,318.2519911161229,24831500,TOP10,MSFT
2021-12-22,29.346445083618164,29.501163423672104,28.39717719566868,28.838373396379197,395184000,TOP10,NVDA
2021-12-22,336.2900085449219,338.5533447265625,319.01666259765625,321.88665771484375,93634200,TOP10,TSLA
2021-12-22,211.90809631347656,212.86088133192615,207.91221459958865,207.91221459958865,6003400,TOP10,V
2021-12-23,172.82540893554688,173.38424572693862,171.8352074670007,172.4038429011369,68356600,TOP10,AAPL
2021-12-23,171.06849670410156,171.97500610351562,170.14999389648438,170.42799377441406,36788000,TOP10,AMZN
2021-12-23,294.489990234375,296.7799987792969,294.2099914550781,295.2200012207031,2898200,TOP10,BRK-B
2021-12-23,146.04066467285156,147.3597496683585,145.57892576990994,145.62664374470313,26384000,TOP10,GOOGL
2021-12-23,142.27418518066406,143.95694036645165,142.2289608848353,142.59083807984612,8055200,TOP10,JPM
2021-12-23,333.4108581542969,334.8330788736841,326.56839186475736,328.2989187380859,13987700,TOP10,META
2021-12-23,324.44647216796875,326.09445376045846,322.54646825855775,322.5658454879959,19617800,TOP10,MSFT
2021-12-23,29.586009979248047,30.004247393077023,29.377391039360283,29.70080027769527,343022000,TOP10,NVDA
2021-12-23,355.6666564941406,357.6600036621094,332.5199890136719,335.6000061035156,92713200,TOP10,TSLA
2021-12-23,210.60528564453125,212.4525388062586,210.60528564453125,212.37475832033329,4798200,TOP10,V
2021-12-27,176.79608154296875,176.8843142259983,173.59997302631623,173.6195703160363,74919600,TOP10,AAPL
2021-12-27,169.66949462890625,172.9429931640625,169.2154998779297,171.03700256347656,58688000,TOP10,AMZN
2021-12-27,296.6700134277344,296.69000244140625,294.4599914550781,295.25,2807200,TOP10,BRK-B
2021-12-27,147.0247344970703,147.45962629621818,146.29212868307613,146.37811506733146,15976000,TOP10,GOOGL
2021-12-27,143.08839416503906,143.12457635369373,141.44182158435405,142.58176069551342,6188100,TOP10,JPM
2021-12-27,344.2911682128906,345.97194967670947,336.1657622970974,337.00117545379527,17795000,TOP10,META
2021-12-27,331.96893310546875,331.9980137373936,325.1637693995328,325.1928500314576,19947000,TOP10,MSFT
2021-12-27,30.888633728027344,31.03037527463703,29.58601046614117,29.60597449329733,403686000,TOP10,NVDA
2021-12-27,364.6466674804687,372.3333435058594,356.90667724609375,357.8900146484375,71145900,TOP10,TSLA
2021-12-27,211.5872344970703,212.06361953725724,208.9135917005255,211.63583431619253,4818400,TOP10,V
2021-12-28,175.7764434814453,177.77647393560375,175.03134260309423,176.62940424561387,79144300,TOP10,AAPL
2021-12-28,170.66099548339844,172.17599487304688,169.135498046875,170.1824951171875,54638000,TOP10,AMZN
2021-12-28,298.2900085449219,299.7900085449219,296.79998779296875,296.9599914550781,2572900,TOP10,BRK-B
2021-12-28,145.81253051757812,147.41492018857377,145.1838090165706,147.3522922404504,18200000,TOP10,GOOGL
2021-12-28,143.52259826660156,144.8886997279177,143.0159649777617,143.12452530973547,6342300,TOP10,JPM
2021-12-28,344.3309631347656,350.78554282472703,343.31653936309965,344.73872974375746,16637600,TOP10,META
2021-12-28,330.8055725097656,333.28721780791716,329.90404354407565,332.64741446930134,15661500,TOP10,MSFT
2021-12-28,30.266765594482425,31.272928831171807,29.95732892330133,31.254961970494172,420591000,TOP10,NVDA
2021-12-28,362.8233337402344,373.0,359.47332763671875,369.8299865722656,60324000,TOP10,TSLA
2021-12-28,211.99560546875,213.62895130457085,209.59418654206823,210.01223999941092,4279800,TOP10,V
2021-12-29,175.8646697998047,177.0901733747063,174.64896486798852,175.81564666485653,62348900,TOP10,AAPL
2021-12-29,169.2010040283203,171.21200561523438,168.60049438476562,170.83999633789062,35754000,TOP10,AMZN
2021-12-29,299.4599914550781,300.6499938964844,298.8599853515625,299.2300109863281,2687300,TOP10,BRK-B
2021-12-29,145.7806854248047,146.53815122343687,144.77919972652705,145.77024996415352,17788000,TOP10,GOOGL
2021-12-29,143.4502716064453,144.418314263127,143.07933859941437,143.71264424253127,6398900,TOP10,JPM
2021-12-29,341.06890869140625,347.78208043362764,339.7760136814817,345.01724943383715,10747000,TOP10,META
2021-12-29,331.4842224121094,333.762274179864,329.28367954819765,330.8540927739974,15042000,TOP10,MSFT
2021-12-29,29.946352005004883,30.492356516503865,29.31250844227248,30.217857815509355,343139000,TOP10,NVDA
2021-12-29,362.0633239746094,368.0,354.71331787109375,366.21331787109375,56154000,TOP10,TSLA
2021-12-29,212.1122131347656,212.86083719731175,211.2955404311379,211.7135937787897,3223100,TOP10,V
2021-12-30,174.70779418945312,177.03135924042925,174.5999492718149,175.95291006404696,59773000,TOP10,AAPL
2021-12-30,168.64450073242188,170.88800048828125,168.5240020751953,169.6999969482422,37584000,TOP10,AMZN
2021-12-30,299.9800109863281,301.6499938964844,299.739990234375,300.8800048828125,2300000,TOP10,BRK-B
2021-12-30,145.3289031982422,146.42185090416686,145.12413760947243,145.819460877649,15688000,TOP10,GOOGL
2021-12-30,143.37786865234375,144.9701607763066,143.27835039459606,143.94783811078264,6948200,TOP10,JPM
2021-12-30,342.4811096191406,345.3354759968904,341.3473453994496,342.12308839747084,10593300,TOP10,META
2021-12-30,328.9347839355469,332.62817276225854,328.4500869285395,331.4455108818182,15994500,TOP10,MSFT
2021-12-30,29.532106399536133,30.40152006989156,29.48619066558389,29.77266661565206,308864000,TOP10,NVDA
2021-12-30,356.7799987792969,365.1833190917969,351.04998779296875,353.77667236328125,47040900,TOP10,TSLA
2021-12-30,211.82058715820312,213.06504531705428,211.1205775894604,211.9178164786274,3812800,TOP10,V
2021-12-31,174.0901336669922,175.7175909576372,173.7861962305415,174.59993235574382,64062300,TOP10,AAPL
2021-12-31,166.7169952392578,169.35000610351562,166.55850219726562,168.95599365234375,47830000,TOP10,AMZN
2021-12-31,299.0,300.69000244140625,298.8399963378906,299.94000244140625,2932200,TOP10,BRK-B
2021-12-31,143.9884490966797,145.8239375257148,143.9884490966797,145.17930510716133,18136000,TOP10,GOOGL
2021-12-31,143.26028442382812,144.1106969653247,142.9074494296215,143.35074679391445,5805900,TOP10,JPM
2021-12-31,334.51483154296875,341.5661438294916,334.4352510380069,341.1484220561163,12870500,TOP10,META
2021-12-31,326.0265808105469,328.97351712242266,325.5709644700807,328.14955593063877,18000800,TOP10,MSFT
2021-12-31,29.3574275970459,29.975301483704296,29.2775733920199,29.619949033820216,266530000,TOP10,NVDA
2021-12-31,352.260009765625,360.6666564941406,351.5299987792969,357.8133239746094,40733700,TOP10,TSLA
2021-12-31,210.69276428222656,211.92749035674456,209.50663802292087,210.7899787477596,4723300,TOP10,V
2022-01-03,178.44313049316406,179.2960912081591,174.22740989529922,174.34505345884557,104487900,TOP10,AAPL
2022-01-03,170.4044952392578,170.70350646972656,166.16050720214844,167.5500030517578,63520000,TOP10,AMZN
2022-01-03,300.7900085449219,301.29998779296875,299.20001220703125,300.1000061035156,3570300,TOP10,BRK-B
2022-01-03,144.1271209716797,144.98149407284546,142.85623946691334,144.19023428076133,28646000,TOP10,GOOGL
2022-01-03,146.291015625,147.14144181200427,144.30970648819712,144.6263592360301,13120900,TOP10,JPM
2022-01-03,336.69287109375,339.21899052706925,335.35023087541833,336.4541599398024,14537900,TOP10,META
2022-01-03,324.50457763671875,327.6551075166869,319.68668922154853,325.0862198389616,28865100,TOP10,MSFT
2022-01-03,30.066133499145508,30.655058939253216,29.73074509693811,29.7606911359497,391547000,TOP10,NVDA
2022-01-03,399.9266662597656,400.3566589355469,378.6799926757813,382.5833435058594,103931400,TOP10,TSLA
2022-01-03,215.28172302246097,215.89423506315376,210.98445141048052,211.480300142512,7694500,TOP10,V
2022-01-04,176.1783905029297,179.35490114678188,175.60975505040156,179.05097865451486,99310400,TOP10,AAPL
2022-01-04,167.52200317382812,171.39999389648438,166.34950256347656,170.43800354003906,70726000,TOP10,AMZN
2022-01-04,308.5299987792969,309.2099914550781,301.6499938964844,301.6499938964844,6003300,TOP10,BRK-B
2022-01-04,143.5386505126953,145.61171257737956,142.8597236345001,144.52920029280338,28400000,TOP10,GOOGL
2022-01-04,151.83688354492188,152.5154133752041,148.57993483767729,148.65231300947437,20195800,TOP10,JPM
2022-01-04,334.69384765625,341.21805302119657,330.05926957577856,338.09520104916146,15998000,TOP10,META
2022-01-04,318.9402160644531,324.94076515871313,316.13865419994113,324.5820646559971,32674300,TOP10,MSFT
2022-01-04,29.236644744873047,30.412498336921978,28.29735893405475,30.22184628756698,527154000,TOP10,NVDA
2022-01-04,383.1966552734375,402.6666564941406,374.3500061035156,396.51666259765625,100248300,TOP10,TSLA
2022-01-04,216.2831268310547,220.49288591908095,215.6511659916748,215.8358927780303,10629300,TOP10,V
2022-01-05,171.49208068847656,176.639196130045,171.21756906170717,176.09017287650624,94537600,TOP10,AAPL
2022-01-05,164.35699462890625,167.12649536132812,164.35699462890625,166.88299560546875,64302000,TOP10,AMZN
2022-01-05,309.9200134277344,314.4800109863281,309.5,309.8699951171875,6888300,TOP10,BRK-B
2022-01-05,136.95364379882812,143.63805802202612,136.86717203821607,143.55903366265252,54618000,TOP10,GOOGL
2022-01-05,149.0609893798828,153.2293836245223,149.01548013319464,152.73791986771818,17539400,TOP10,JPM
2022-01-05,322.40130615234375,333.92806619447765,322.0730896720679,331.20299529734746,20564500,TOP10,META
2022-01-05,306.6968688964844,316.0902988304632,306.3091172252784,315.8867047966462,40054300,TOP10,MSFT
2022-01-05,27.553720474243164,29.362420260563717,27.482850650929727,28.89626992342823,498064000,TOP10,NVDA
2022-01-05,362.7066650390625,390.11334228515625,360.336669921875,382.2166748046875,80119800,TOP10,TSLA
2022-01-05,213.89144897460935,219.01512556524145,213.81366848567797,216.45814576890024,9594600,TOP10,V
2022-01-06,168.6293182373047,171.86465117218228,168.27637255423144,169.31559735445745,96904000,TOP10,AAPL
2022-01-06,163.25399780273438,164.8000030517578,161.93699645996094,163.45050048828125,51958000,TOP10,AMZN
2022-01-06,313.2200012207031,314.1099853515625,310.2200012207031,312.9800109863281,5137200,TOP10,BRK-B
2022-01-06,136.9263153076172,139.10574956390758,135.7444081468337,136.18178751194694,37348000,TOP10,GOOGL
2022-01-06,150.6446533203125,152.3283847259185,149.1429311673675,151.9097328923523,14047500,TOP10,JPM
2022-01-06,330.6460266113281,337.3194374299447,320.9591796131852,321.05864006441004,27962800,TOP10,META
2022-01-06,304.2733459472656,308.9458313978056,301.9564804488897,303.56567778767305,39646100,TOP10,MSFT
2022-01-06,28.12667465209961,28.38620130331378,27.015702962730813,27.589654486101537,454186000,TOP10,NVDA
2022-01-06,354.8999938964844,362.6666564941406,340.1666564941406,359.0,90336600,TOP10,TSLA
2022-01-06,213.6483612060547,215.74838961383057,211.50944997670192,211.75250840810816,7877500,TOP10,V
2022-01-07,168.79595947265625,170.72735431349597,167.6783008049415,169.50185073224034,86709100,TOP10,AAPL
2022-01-07,162.5540008544922,165.24349975585938,162.031005859375,163.83900451660156,46606000,TOP10,AMZN
2022-01-07,319.7799987792969,320.20001220703125,314.1400146484375,315.55999755859375,5618300,TOP10,BRK-B
2022-01-07,136.20016479492188,137.6231341143324,134.95711619252725,137.32193148421084,29760000,TOP10,GOOGL
2022-01-07,152.1372528076172,152.47399628361592,150.22597527430307,150.7811548330296,13913300,TOP10,JPM
2022-01-07,329.9797058105469,335.16127066586523,327.0855796234997,330.9245042382811,14722000,TOP10,META
2022-01-07,304.42852783203125,306.8132290063139,300.59940934908144,304.53514698165617,32720000,TOP10,MSFT
2022-01-07,27.197370529174805,28.37023146068801,27.007716072731807,28.089743152747793,409939000,TOP10,NVDA
2022-01-07,342.32000732421875,360.30999755859375,336.6666564941406,360.1233215332031,84164700,TOP10,TSLA
2022-01-07,210.93585205078125,214.08588007242224,209.65249631225308,211.27612498015912,10702100,TOP10,V
